时间,温度
2012-08-07 07:00:00,27.110076321086346
2012-08-07 08:00:00,27.416269933421795
2012-08-07 09:00:00,27.77099441168375
2012-08-07 10:00:00,28.621763496977874
2012-08-07 11:00:00,29.261812219722003
2012-08-07 12:00:00,29.5734833564284
2012-08-07 13:00:00,28.342847956009702
2012-08-07 14:00:00,28.15365426423749
2012-08-07 15:00:00,28.701351926087593
2012-08-07 16:00:00,27.773240196675836
2012-08-07 17:00:00,27.98609679373049
2012-08-07 18:00:00,27.58015746260027
2012-08-07 19:00:00,26.95960872661667
2012-08-07 20:00:00,26.873228167286975
2012-08-07 21:00:00,26.762253523531765
2012-08-07 22:00:00,26.58861600097303
2012-08-07 23:00:00,26.49977055567641
2012-08-08 00:00:00,26.328214492378624
2012-08-08 01:00:00,26.171283419151248
2012-08-08 02:00:00,25.939145936310883
2012-08-08 03:00:00,25.902720399244135
2012-08-08 04:00:00,25.741790733225983
2012-08-08 05:00:00,25.726946642180728
2012-08-08 06:00:00,25.31657051631005
2012-08-08 07:00:00,25.35798060055433
2012-08-08 08:00:00,25.164514439772795
2012-08-08 09:00:00,25.03749064961073
2012-08-08 10:00:00,25.14726023800434
2012-08-08 11:00:00,25.286827558975844
2012-08-08 12:00:00,25.396432821638328
2012-08-08 13:00:00,25.712814629303725
2012-08-08 14:00:00,26.125929517359882
2012-08-08 15:00:00,26.045355133863374
2012-08-08 16:00:00,25.5048878041829
2012-08-08 17:00:00,25.567167256280456
2012-08-08 18:00:00,25.73182163887087
2012-08-08 19:00:00,25.6316377181264
2012-08-08 20:00:00,25.644016923204738
2012-08-08 21:00:00,25.647632089289548
2012-08-08 22:00:00,25.925068698677574
2012-08-08 23:00:00,26.059322821009264
2012-08-09 00:00:00,26.363215873108913
2012-08-09 01:00:00,26.48492646463116
2012-08-09 02:00:00,26.518010711831632
2012-08-09 03:00:00,26.82393044794853
2012-08-09 04:00:00,26.835159372908954
2012-08-09 05:00:00,26.410870335136078
2012-08-09 06:00:00,27.645230452127016
2012-08-09 07:00:00,27.856991544307466
2012-08-09 08:00:00,28.108957665370635
2012-08-09 09:00:00,29.1923024354548
2012-08-09 10:00:00,30.385252468201443
2012-08-09 11:00:00,30.37500949762778
2012-08-09 12:00:00,30.818360320211525
2012-08-09 13:00:00,31.465310723663023
2012-08-09 14:00:00,32.07550693858555
2012-08-09 15:00:00,32.169336931059725
2012-08-09 16:00:00,31.652751607636546
2012-08-09 17:00:00,30.768186196973716
2012-08-09 18:00:00,29.080013185850564
2012-08-09 19:00:00,28.482743928443465
2012-08-09 20:00:00,27.998366448321388
2012-08-09 21:00:00,28.013922617534856
2012-08-09 22:00:00,27.86548170708243
2012-08-09 23:00:00,27.39709859812351
2012-08-10 00:00:00,27.54751141734947
2012-08-10 01:00:00,27.105475200614755
2012-08-10 02:00:00,26.903245000839718
2012-08-10 03:00:00,26.834447294740723
2012-08-10 04:00:00,26.4063787651519
2012-08-10 05:00:00,26.236739835383958
2012-08-10 06:00:00,27.661334373777574
2012-08-10 07:00:00,28.407811395049023
2012-08-10 08:00:00,29.089763179230843
2012-08-10 09:00:00,29.908050545005292
2012-08-10 10:00:00,32.183030741987075
2012-08-10 11:00:00,32.7687971982152
2012-08-10 12:00:00,33.26319854793607
2012-08-10 13:00:00,34.013509836267204
2012-08-10 14:00:00,34.5458704298787
2012-08-10 15:00:00,33.968484585938086
2012-08-10 16:00:00,30.17354615126467
2012-08-10 17:00:00,28.848259129716162
2012-08-10 18:00:00,28.15967954104552
2012-08-10 19:00:00,27.948794852764397
2012-08-10 20:00:00,27.632139168880478
2012-08-10 21:00:00,27.521657502318646
2012-08-10 22:00:00,27.029228061371295
2012-08-10 23:00:00,26.771400989231243
2012-08-11 00:00:00,26.68901902269232
2012-08-11 01:00:00,26.4565528883897
2012-08-11 02:00:00,26.16564156904918
2012-08-11 03:00:00,26.36190126725989
2012-08-11 04:00:00,26.212036200471022
2012-08-11 05:00:00,26.043328449846122
2012-08-11 06:00:00,27.356784018753405
2012-08-11 07:00:00,27.79969663938746
2012-08-11 08:00:00,28.168114928576763
2012-08-11 09:00:00,28.4135627956385
2012-08-11 10:00:00,30.199783493001455
2012-08-11 11:00:00,30.42704597915169
2012-08-11 12:00:00,30.566065547686108
2012-08-11 13:00:00,30.97014252053022
2012-08-11 14:00:00,30.925665022638206
2012-08-11 15:00:00,30.68525647799772
2012-08-11 16:00:00,29.82183431140673
2012-08-11 17:00:00,29.470122471548784
2012-08-11 18:00:00,29.27999760063352
2012-08-11 19:00:00,28.672101945946793
2012-08-11 20:00:00,28.235324152608182
2012-08-11 21:00:00,28.06650685149587
2012-08-11 22:00:00,27.524012837798143
2012-08-11 23:00:00,27.220174560942205
2012-08-12 00:00:00,27.28946524423456
2012-08-12 01:00:00,26.900889665360214
2012-08-12 02:00:00,26.794077940126922
2012-08-12 03:00:00,26.862601770007352
2012-08-12 04:00:00,26.204258115864288
2012-08-12 05:00:00,25.979077088975014
2012-08-12 06:00:00,27.489121007555273
2012-08-12 07:00:00,28.085185209600766
2012-08-12 08:00:00,29.13555528297188
2012-08-12 09:00:00,29.91840306606637
2012-08-12 10:00:00,32.84498956221495
2012-08-12 11:00:00,33.388907732249116
2012-08-12 12:00:00,33.74806900525154
2012-08-12 13:00:00,34.46781570759281
2012-08-12 14:00:00,34.50446034563439
2012-08-12 15:00:00,34.01389326297318
2012-08-12 16:00:00,33.27278421558523
2012-08-12 17:00:00,33.23893311497283
2012-08-12 18:00:00,30.681476986181774
2012-08-12 19:00:00,30.628125898808833
2012-08-12 20:00:00,30.23505874995031
2012-08-12 21:00:00,29.777247263027284
2012-08-12 22:00:00,29.04128708854803
2012-08-12 23:00:00,28.856749292491127
2012-08-13 00:00:00,28.684262050050272
2012-08-13 01:00:00,27.97229343231573
2012-08-13 02:00:00,28.128621977862306
2012-08-13 03:00:00,27.90420780438496
2012-08-13 04:00:00,27.339639367472373
2012-08-13 05:00:00,27.228774274204568
2012-08-13 06:00:00,28.958959897252832
2012-08-13 07:00:00,29.513449689322904
2012-08-13 08:00:00,30.426388676227177
2012-08-13 09:00:00,31.082157893915905
2012-08-13 10:00:00,34.33597169598434
2012-08-13 11:00:00,34.4426190954865
2012-08-13 12:00:00,34.87205700616806
2012-08-13 13:00:00,35.199612963550166
2012-08-13 14:00:00,34.85578875878637
2012-08-13 15:00:00,35.00872123922298
2012-08-13 16:00:00,32.823353340949744
2012-08-13 17:00:00,31.912057611356754
2012-08-13 18:00:00,30.417734187721106
2012-08-13 19:00:00,30.50455294900047
2012-08-13 20:00:00,30.499732727554047
2012-08-13 21:00:00,30.65271998323435
2012-08-13 22:00:00,29.944092655366077
2012-08-13 23:00:00,29.695632149900316
2012-08-14 00:00:00,28.91026470559519
2012-08-14 01:00:00,28.3837102878169
2012-08-14 02:00:00,28.488495329032943
2012-08-14 03:00:00,28.607741034588262
2012-08-14 04:00:00,28.061029327124928
2012-08-14 05:00:00,28.14478067475657
2012-08-14 06:00:00,29.08790082094472
2012-08-14 07:00:00,29.49964632790814
2012-08-14 08:00:00,30.35342805160628
2012-08-14 09:00:00,30.641326732542797
2012-08-14 10:00:00,34.14924289017905
2012-08-14 11:00:00,34.574298781363865
2012-08-14 12:00:00,35.01677320004824
2012-08-14 13:00:00,36.18567690080646
2012-08-14 14:00:00,36.40395624698835
2012-08-14 15:00:00,36.67125943629014
2012-08-14 16:00:00,35.38743727422963
2012-08-14 17:00:00,35.517145051333465
2012-08-14 18:00:00,33.01084900016696
2012-08-14 19:00:00,32.62928465248741
2012-08-14 20:00:00,32.67469332952247
2012-08-14 21:00:00,32.2001753932681
2012-08-14 22:00:00,31.282799611623375
2012-08-14 23:00:00,30.318262345144863
2012-08-15 00:00:00,29.888714883975883
2012-08-15 01:00:00,29.204352989070863
2012-08-15 02:00:00,28.904403754518277
2012-08-15 03:00:00,28.71849657736864
2012-08-15 04:00:00,27.82878229379715
2012-08-15 05:00:00,27.674316106536683
2012-08-15 06:00:00,29.26964507957244
2012-08-15 07:00:00,29.755939693224345
2012-08-15 08:00:00,30.491461665753928
2012-08-15 09:00:00,31.14306796492073
2012-08-15 10:00:00,34.2190265506648
2012-08-15 11:00:00,34.68302764012699
2012-08-15 12:00:00,35.044544248608915
2012-08-15 13:00:00,36.381388846580066
2012-08-15 14:00:00,36.07481180753868
2012-08-15 15:00:00,36.17472185206459
2012-08-15 16:00:00,34.18199848591726
2012-08-15 17:00:00,33.97719384968787
2012-08-15 18:00:00,31.58236541946998
2012-08-15 19:00:00,31.148545489291678
2012-08-15 20:00:00,30.842406652199926
2012-08-15 21:00:00,30.77070585818436
2012-08-15 22:00:00,29.725977634915303
2012-08-15 23:00:00,29.147715387075355
2012-08-16 00:00:00,28.96662843137214
2012-08-16 01:00:00,28.182685143403464
2012-08-16 02:00:00,28.164937964441638
2012-08-16 03:00:00,27.826372183073925
2012-08-16 04:00:00,27.232115564070845
2012-08-16 05:00:00,27.160195669080434
2012-08-16 06:00:00,28.29585079690706
2012-08-16 07:00:00,28.87438692096554
2012-08-16 08:00:00,29.85601406348139
2012-08-16 09:00:00,30.692815461629625
2012-08-16 10:00:00,33.2633080984235
2012-08-16 11:00:00,33.724844301918765
2012-08-16 12:00:00,33.82743833338643
2012-08-16 13:00:00,34.82599102620847
2012-08-16 14:00:00,35.03594453534653
2012-08-16 15:00:00,35.101346176335525
2012-08-16 16:00:00,34.27314449144967
2012-08-16 17:00:00,33.82754788387386
2012-08-16 18:00:00,31.355541135269434
2012-08-16 19:00:00,31.005965529916157
2012-08-16 20:00:00,30.676328113273094
2012-08-16 21:00:00,30.577568348865082
2012-08-16 22:00:00,29.5531069657685
2012-08-16 23:00:00,28.99768599455536
2012-08-17 00:00:00,28.735805554380804
2012-08-17 01:00:00,28.230394380674348
2012-08-17 02:00:00,27.992067295294817
2012-08-17 03:00:00,27.881640403976704
2012-08-17 04:00:00,27.339475041741235
2012-08-17 05:00:00,27.018437338360553
2012-08-17 06:00:00,28.80126197061352
2012-08-17 07:00:00,29.40258459605512
2012-08-17 08:00:00,30.17874979941707
2012-08-17 09:00:00,30.58342929994198
2012-08-17 10:00:00,33.138639643740945
2012-08-17 11:00:00,34.00496489824853
2012-08-17 12:00:00,34.15077659700291
2012-08-17 13:00:00,35.02405830746159
2012-08-17 14:00:00,34.65531136681003
2012-08-17 15:00:00,33.59847781468121
2012-08-17 16:00:00,33.01473804247033
2012-08-17 17:00:00,33.57722502012197
2012-08-17 18:00:00,32.003532268351435
2012-08-17 19:00:00,31.74822485742199
2012-08-17 20:00:00,30.923583563377242
2012-08-17 21:00:00,30.857141192757766
2012-08-17 22:00:00,30.08984957887673
2012-08-17 23:00:00,29.57600301763902
2012-08-18 00:00:00,29.244119816003874
2012-08-18 01:00:00,28.379985571244656
2012-08-18 02:00:00,28.05007427838306
2012-08-18 03:00:00,27.773787949112926
2012-08-18 04:00:00,27.220941414354133
2012-08-18 05:00:00,26.963223892701496
2012-08-18 06:00:00,29.212076298433878
2012-08-18 07:00:00,29.757692501023048
2012-08-18 08:00:00,30.447531920299014
2012-08-18 09:00:00,31.184861475870996
2012-08-18 10:00:00,34.06708002461499
2012-08-18 11:00:00,34.56871170650551
2012-08-18 12:00:00,34.95432942221955
2012-08-18 13:00:00,36.08861516895344
2012-08-18 14:00:00,36.42734527605226
2012-08-18 15:00:00,36.367147283215644
2012-08-18 16:00:00,35.05648525173754
2012-08-18 17:00:00,34.503529166491326
2012-08-18 18:00:00,30.7581075521312
2012-08-18 19:00:00,30.380267921023876
2012-08-18 20:00:00,30.210190789306253
2012-08-18 21:00:00,29.488746054409976
2012-08-18 22:00:00,28.207498328803823
2012-08-18 23:00:00,28.000009705632674
2012-08-19 00:00:00,27.961831360767235
2012-08-19 01:00:00,27.352182898281814
2012-08-19 02:00:00,27.219681583748816
2012-08-19 03:00:00,27.077320725348127
2012-08-19 04:00:00,26.76751194692786
2012-08-19 05:00:00,26.552409564881128
2012-08-19 06:00:00,28.405510834813235
2012-08-19 07:00:00,29.133254722736083
2012-08-19 08:00:00,29.889700838362657
2012-08-19 09:00:00,30.572364700712683
2012-08-19 10:00:00,33.61107612073436
2012-08-19 11:00:00,33.903904573604734
2012-08-19 12:00:00,34.54844486633303
2012-08-19 13:00:00,35.06968608547152
2012-08-19 14:00:00,34.877370204807875
2012-08-19 15:00:00,34.663034676173055
2012-08-19 16:00:00,33.58522220570354
2012-08-19 17:00:00,33.18311714163297
2012-08-19 18:00:00,31.8556391103361
2012-08-19 19:00:00,31.1580216064534
2012-08-19 20:00:00,30.185432379149617
2012-08-19 21:00:00,30.19950961678293
2012-08-19 22:00:00,28.88189112935372
2012-08-19 23:00:00,28.039721757321974
2012-08-20 00:00:00,28.018578513250166
2012-08-20 01:00:00,27.58256757332347
2012-08-20 02:00:00,27.238469492341128
2012-08-20 03:00:00,27.40728679345345
2012-08-20 04:00:00,27.225213883363455
2012-08-20 05:00:00,27.001840439516595
2012-08-20 06:00:00,28.63797696911585
2012-08-20 07:00:00,28.998671948942135
2012-08-20 08:00:00,29.79937646148588
2012-08-20 09:00:00,30.406012285567297
2012-08-20 10:00:00,33.512754558276036
2012-08-20 11:00:00,34.12119796539985
2012-08-20 12:00:00,34.75127759378886
2012-08-20 13:00:00,35.17118461206499
2012-08-20 14:00:00,35.17682646216706
2012-08-20 15:00:00,34.300148686598405
2012-08-20 16:00:00,33.02870572961621
2012-08-20 17:00:00,32.69873966151089
2012-08-20 18:00:00,28.911907962906476
2012-08-20 19:00:00,28.98163684814852
2012-08-20 20:00:00,29.569922965587278
2012-08-20 21:00:00,29.29369141156087
2012-08-20 22:00:00,28.41547992916834
2012-08-20 23:00:00,28.521086599040043
2012-08-21 00:00:00,28.025315868226414
2012-08-21 01:00:00,27.293244736050514
2012-08-21 02:00:00,27.319427302543588
2012-08-21 03:00:00,27.040183110113176
2012-08-21 04:00:00,26.342620381474187
2012-08-21 05:00:00,26.199218793443023
2012-08-21 06:00:00,27.519356942082855
2012-08-21 07:00:00,28.01748300837596
2012-08-21 08:00:00,28.513034638214744
2012-08-21 09:00:00,29.240942851868738
2012-08-21 10:00:00,33.007617260788116
2012-08-21 11:00:00,33.84622624197876
2012-08-21 12:00:00,34.707128747359114
2012-08-21 13:00:00,35.823010012206645
2012-08-21 14:00:00,36.35942397385262
2012-08-21 15:00:00,37.00018477476497
2012-08-21 16:00:00,34.781568303560164
2012-08-21 17:00:00,34.21973862883302
2012-08-21 18:00:00,30.300076964233345
2012-08-21 19:00:00,30.056217579239174
2012-08-21 20:00:00,29.37979809467201
2012-08-21 21:00:00,29.211802422215335
2012-08-21 22:00:00,27.7625042489088
2012-08-21 23:00:00,27.0216690777394
2012-08-22 00:00:00,26.890920571005097
2012-08-22 01:00:00,26.326297358848795
2012-08-22 02:00:00,26.194179471021755
2012-08-22 03:00:00,25.980829896773724
2012-08-22 04:00:00,25.40349882807683
2012-08-22 05:00:00,25.162597306242972
2012-08-22 06:00:00,25.82044798319265
2012-08-22 07:00:00,25.365539584186237
2012-08-22 08:00:00,24.849173361737883
2012-08-22 09:00:00,24.542212895990513
2012-08-22 10:00:00,25.001667640224802
2012-08-22 11:00:00,24.786893909640316
2012-08-22 12:00:00,25.008131118982515
2012-08-22 13:00:00,24.78766076305225
2012-08-22 14:00:00,24.418201744232462
2012-08-22 15:00:00,24.508087919159568
2012-08-22 16:00:00,23.899151534842368
2012-08-22 17:00:00,23.901561645565575
2012-08-22 18:00:00,23.929332694126224
2012-08-22 19:00:00,23.81057996576428
2012-08-22 20:00:00,23.57794950573053
2012-08-22 21:00:00,23.605446678072642
2012-08-22 22:00:00,23.38081340362047
2012-08-22 23:00:00,23.097899269861518
2012-08-23 00:00:00,23.44270942901208
2012-08-23 01:00:00,23.285504479566143
2012-08-23 02:00:00,23.03961841055473
2012-08-23 03:00:00,23.16154810305182
2012-08-23 04:00:00,22.903118503230946
2012-08-23 05:00:00,23.01124483431327
2012-08-23 06:00:00,23.8970700755814
2012-08-23 07:00:00,23.716530872315282
2012-08-23 08:00:00,23.48450293996234
2012-08-23 09:00:00,23.6139368408476
2012-08-23 10:00:00,24.885160696854946
2012-08-23 11:00:00,24.926570781099244
2012-08-23 12:00:00,25.194586048569242
2012-08-23 13:00:00,25.327361239320787
2012-08-23 14:00:00,25.21907058250734
2012-08-23 15:00:00,25.630487438008508
2012-08-23 16:00:00,25.049924629932768
2012-08-23 17:00:00,24.756603199869037
2012-08-23 18:00:00,23.6891980257043
2012-08-23 19:00:00,23.78034403123671
2012-08-23 20:00:00,23.858398753522586
2012-08-23 21:00:00,24.057835415868436
2012-08-23 22:00:00,23.903916981045054
2012-08-23 23:00:00,23.936015273858775
2012-08-24 00:00:00,24.09639718743984
2012-08-24 01:00:00,23.77453785540352
2012-08-24 02:00:00,23.718064579139146
2012-08-24 03:00:00,23.738988722236115
2012-08-24 04:00:00,23.52059982556682
2012-08-24 05:00:00,23.318588726766627
2012-08-24 06:00:00,23.612896111217125
2012-08-24 07:00:00,23.66033147226945
2012-08-24 08:00:00,23.970523677395686
2012-08-24 09:00:00,24.56242496091926
2012-08-24 10:00:00,26.56402191654751
2012-08-24 11:00:00,26.687540091112176
2012-08-24 12:00:00,26.57218342786022
2012-08-24 13:00:00,27.642656015672667
2012-08-24 14:00:00,28.047225965710165
2012-08-24 15:00:00,28.22124691497487
2012-08-24 16:00:00,28.075654317195326
2012-08-24 17:00:00,27.59166026377923
2012-08-24 18:00:00,26.955993560531844
2012-08-24 19:00:00,26.546329512829384
2012-08-24 20:00:00,26.478024783923786
2012-08-24 21:00:00,26.01057285410792
2012-08-24 22:00:00,25.555993106563747
2012-08-24 23:00:00,25.150163325920932
2012-08-25 00:00:00,25.020291223085987
2012-08-25 01:00:00,24.846270273821283
2012-08-25 02:00:00,25.047021542016168
2012-08-25 03:00:00,25.404594332951017
2012-08-25 04:00:00,25.291209578472603
2012-08-25 05:00:00,25.154271469199145
2012-08-25 06:00:00,26.141650012304474
2012-08-25 07:00:00,25.91290859457409
2012-08-25 08:00:00,26.176925269253307
2012-08-25 09:00:00,26.621755023417204
2012-08-25 10:00:00,28.83905688877299
2012-08-25 11:00:00,29.366871137156604
2012-08-25 12:00:00,29.649566169940712
2012-08-25 13:00:00,31.323771493917995
2012-08-25 14:00:00,31.567959530374416
2012-08-25 15:00:00,31.55716880736366
2012-08-25 16:00:00,30.005495703564293
2012-08-25 17:00:00,29.593038118432634
2012-08-25 18:00:00,28.19917249175999
2012-08-25 19:00:00,27.91154768704202
2012-08-25 20:00:00,27.38554102170083
2012-08-25 21:00:00,27.125687265543522
2012-08-25 22:00:00,25.84449431518106
2012-08-25 23:00:00,25.47147490552017
2012-08-26 00:00:00,25.042146545326034
2012-08-26 01:00:00,24.340694774383692
2012-08-26 02:00:00,24.346336624485755
2012-08-26 03:00:00,24.173465955338955
2012-08-26 04:00:00,23.696592683605065
2012-08-26 05:00:00,24.33423129562598
2012-08-26 06:00:00,26.155015171769556
2012-08-26 07:00:00,26.26642801747444
2012-08-26 08:00:00,26.959225299910713
2012-08-26 09:00:00,27.519083065864297
2012-08-26 10:00:00,30.16100262045522
2012-08-26 11:00:00,30.37024405142508
2012-08-26 12:00:00,30.242508183094785
2012-08-26 13:00:00,31.402538294372075
2012-08-26 14:00:00,31.67323754878384
2012-08-26 15:00:00,31.50661125741991
2012-08-26 16:00:00,31.100124173852578
2012-08-26 17:00:00,31.06035734691957
2012-08-26 18:00:00,28.94723799509902
2012-08-26 19:00:00,28.694778896842486
2012-08-26 20:00:00,28.33830161078183
2012-08-26 21:00:00,27.864331426964537
2012-08-26 22:00:00,26.856740818930454
2012-08-26 23:00:00,26.39909365773857
2012-08-27 00:00:00,26.349850713643818
2012-08-27 01:00:00,25.578122305022344
2012-08-27 02:00:00,25.711445248210982
2012-08-27 03:00:00,25.849095435652657
2012-08-27 04:00:00,25.56968691749109
2012-08-27 05:00:00,25.546790865620576
2012-08-27 06:00:00,26.84441638909584
2012-08-27 07:00:00,26.99313117576681
2012-08-27 08:00:00,27.182324867539016
2012-08-27 09:00:00,27.35793429887129
2012-08-27 10:00:00,29.454018549898226
2012-08-27 11:00:00,29.85612361396879
2012-08-27 12:00:00,30.53495320925917
2012-08-27 13:00:00,30.679340751677096
2012-08-27 14:00:00,30.325602227801923
2012-08-27 15:00:00,28.840316719378297
2012-08-27 16:00:00,28.35714429461784
2012-08-27 17:00:00,28.796825175873064
2012-08-27 18:00:00,27.157949884088346
2012-08-27 19:00:00,26.648868769053347
2012-08-27 20:00:00,26.877555411540023
2012-08-27 21:00:00,27.206261649040023
2012-08-27 22:00:00,26.807443099592003
2012-08-27 23:00:00,26.573881460415198
2012-08-28 00:00:00,26.362120368234724
2012-08-28 01:00:00,25.634486030799295
2012-08-28 02:00:00,25.79360811377505
2012-08-28 03:00:00,25.668391906655398
2012-08-28 04:00:00,24.94700194700284
2012-08-28 05:00:00,24.928049712679396
2012-08-28 06:00:00,26.3275024142104
2012-08-28 07:00:00,26.86594305987363
2012-08-28 08:00:00,27.462993216305886
2012-08-28 09:00:00,27.568161684227903
2012-08-28 10:00:00,29.69853523781691
2012-08-28 11:00:00,29.987036446434225
2012-08-28 12:00:00,30.371942083980052
2012-08-28 13:00:00,30.504936375706432
2012-08-28 14:00:00,30.844761987679437
2012-08-28 15:00:00,31.059864369726185
2012-08-28 16:00:00,30.35019631222743
2012-08-28 17:00:00,29.87748595901546
2012-08-28 18:00:00,28.05456584836723
2012-08-28 19:00:00,27.645175676883298
2012-08-28 20:00:00,27.324083198258897
2012-08-28 21:00:00,26.964155071844548
2012-08-28 22:00:00,26.065786299766973
2012-08-28 23:00:00,25.79218395743861
2012-08-29 00:00:00,25.78977384671539
2012-08-29 01:00:00,25.225041084071663
2012-08-29 02:00:00,25.139810804859863
2012-08-29 03:00:00,25.008843197150732
2012-08-29 04:00:00,24.448109027297782
2012-08-29 05:00:00,24.344309940468502
2012-08-29 06:00:00,25.91093668580055
2012-08-29 07:00:00,26.484323936950357
2012-08-29 08:00:00,27.14852854217033
2012-08-29 09:00:00,27.75899863331139
2012-08-29 10:00:00,31.033681803233108
2012-08-29 11:00:00,31.376136626904156
2012-08-29 12:00:00,31.914248621105134
2012-08-29 13:00:00,32.78314831206706
2012-08-29 14:00:00,33.39832907416714
2012-08-29 15:00:00,33.349962533971755
2012-08-29 16:00:00,31.31763666662254
2012-08-29 17:00:00,30.828712841272583
2012-08-29 18:00:00,28.781159456172173
2012-08-29 19:00:00,28.006911386340057
2012-08-29 20:00:00,27.835793524991956
2012-08-29 21:00:00,27.62731894743404
2012-08-29 22:00:00,27.36746519127672
2012-08-29 23:00:00,27.095779982478195
2012-08-30 00:00:00,26.348426557307384
2012-08-30 01:00:00,25.63936102748943
2012-08-30 02:00:00,25.663352584234147
2012-08-30 03:00:00,25.563223438733385
2012-08-30 04:00:00,25.024618467339035
2012-08-30 05:00:00,24.88242193466948
2012-08-30 06:00:00,25.878728842499438
2012-08-30 07:00:00,26.386495351685408
2012-08-30 08:00:00,27.38554102170083
2012-08-30 09:00:00,28.052593939593677
2012-08-30 10:00:00,31.312049591764183
2012-08-30 11:00:00,31.65494261738491
2012-08-30 12:00:00,32.06449711459997
2012-08-30 13:00:00,33.20009746718287
2012-08-30 14:00:00,33.38567599287027
2012-08-30 15:00:00,33.34941478153465
2012-08-30 16:00:00,31.902198067489067
2012-08-30 17:00:00,31.782514159984064
2012-08-30 18:00:00,29.485514315031132
2012-08-30 19:00:00,28.863431872223664
2012-08-30 20:00:00,28.635731184123763
2012-08-30 21:00:00,28.101343906495043
2012-08-30 22:00:00,26.979163488620923
2012-08-30 23:00:00,26.573717134684077
2012-08-31 00:00:00,26.247421007907267
2012-08-31 01:00:00,25.58995375766356
2012-08-31 02:00:00,25.697039359115404
2012-08-31 03:00:00,25.605948128826704
2012-08-31 04:00:00,25.057374063077248
2012-08-31 05:00:00,25.028014532449017
2012-08-31 06:00:00,26.505631506753314
2012-08-31 07:00:00,27.013233690208146
2012-08-31 08:00:00,27.787153108578025
2012-08-31 09:00:00,28.46751641069225
2012-08-31 10:00:00,30.99829699579684
2012-08-31 11:00:00,31.697612532234523
2012-08-31 12:00:00,31.807820322577793
2012-08-31 13:00:00,32.54186336352722
2012-08-31 14:00:00,33.135572230093224
2012-08-31 15:00:00,32.857752193999225
2012-08-31 16:00:00,30.80587156464577
2012-08-31 17:00:00,30.563655436962886
2012-08-31 18:00:00,28.254659813637584
2012-08-31 19:00:00,28.005870656709575
2012-08-31 20:00:00,27.78627670467866
2012-08-31 21:00:00,27.35530508717325
2012-08-31 22:00:00,26.4775865819741
2012-08-31 23:00:00,26.06091130307684
2012-09-01 00:00:00,25.90688331776606
2012-09-01 01:00:00,25.52701700264149
2012-09-01 02:00:00,25.519184142791044
2012-09-01 03:00:00,25.583545054149575
2012-09-01 04:00:00,24.96409182304016
2012-09-01 05:00:00,25.123816433696717
2012-09-01 06:00:00,26.251912577891442
2012-09-01 07:00:00,26.287626036789966
2012-09-01 08:00:00,26.461756536542104
2012-09-01 09:00:00,27.132095969057517
2012-09-01 10:00:00,29.920703626302156
2012-09-01 11:00:00,29.929467665295665
2012-09-01 12:00:00,30.552974264439555
2012-09-01 13:00:00,31.669731933186444
2012-09-01 14:00:00,32.05765020913629
2012-09-01 15:00:00,31.608383660231944
2012-09-01 16:00:00,30.362411191574623
2012-09-01 17:00:00,30.196716079353735
2012-09-01 18:00:00,28.361416763627176
2012-09-01 19:00:00,27.81525280860093
2012-09-01 20:00:00,27.500130831540858
2012-09-01 21:00:00,27.1705481901415
2012-09-01 22:00:00,26.247311457419862
2012-09-01 23:00:00,25.82685668670665
2012-09-02 00:00:00,25.54186109368673
2012-09-02 01:00:00,24.8597449837738
2012-09-02 02:00:00,24.856458469151228
2012-09-02 03:00:00,24.932322181688725
2012-09-02 04:00:00,24.390485470915515
2012-09-02 05:00:00,24.4896286620295
2012-09-02 06:00:00,25.5650310217758
2012-09-02 07:00:00,26.36798131931164
2012-09-02 08:00:00,27.24093437830806
2012-09-02 09:00:00,28.245512347938124
2012-09-02 10:00:00,31.58488508068061
2012-09-02 11:00:00,32.312902844822005
2012-09-02 12:00:00,32.327089632942744
2012-09-02 13:00:00,33.410872604976575
2012-09-02 14:00:00,34.054865145267776
2012-09-02 15:00:00,33.86851976616847
2012-09-02 16:00:00,31.979869363068968
2012-09-02 17:00:00,31.29895830851764
2012-09-02 18:00:00,29.220676011696266
2012-09-02 19:00:00,28.80975213338847
2012-09-02 20:00:00,28.178248348663015
2012-09-02 21:00:00,27.651091403203914
2012-09-02 22:00:00,26.904285730470203
2012-09-02 23:00:00,25.877578562381544
2012-09-03 00:00:00,25.88059120078556
2012-09-03 01:00:00,25.493330227760225
2012-09-03 02:00:00,25.473337263806293
2012-09-03 03:00:00,25.133895078539247
2012-09-03 04:00:00,24.83186438472571
2012-09-03 05:00:00,24.73666501115881
2012-09-03 06:00:00,24.884777270148977
2012-09-03 07:00:00,25.312462373031835
2012-09-03 08:00:00,25.824884777933107
2012-09-03 09:00:00,26.737495113375132
2012-09-03 10:00:00,28.98399218362801
2012-09-03 11:00:00,29.56581482230907
2012-09-03 12:00:00,30.078511103428898
2012-09-03 13:00:00,30.873573765870574
2012-09-03 14:00:00,31.3168150379669
2012-09-03 15:00:00,31.662501601016814
2012-09-03 16:00:00,29.558036737702334
2012-09-03 17:00:00,27.81886797468575
2012-09-03 18:00:00,26.563638489841544
2012-09-03 19:00:00,25.792512608900854
2012-09-03 20:00:00,25.584859659998592
2012-09-03 21:00:00,24.91599915906333
2012-09-03 22:00:00,24.447396949129566
2012-09-03 23:00:00,24.531915150173138
2012-09-04 00:00:00,24.01067393103466
